source,label,corpus,role,correction,subgroup_kind,subgroup,n_positive,n_positive_patients,thin,coverage,sd_over_calibration_draws,bootstrap_lo,bootstrap_hi,bootstrap_width,chow_coverage,conformal_minus_chow
georgia,AF,georgia,home,none,sex,female,84,84,False,0.0187,0.0145,0.0021,0.0464,0.0443,0.0174,0.0013
georgia,AF,georgia,home,none,age,<50,15,15,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,AF,georgia,home,none,age,50-64,48,48,False,0.0072,0.0136,0.0,0.0204,0.0204,0.0059,0.0012
georgia,AF,georgia,home,none,age,65-74,64,64,False,0.019,0.0094,0.0,0.0546,0.0546,0.0184,0.0006
georgia,AF,georgia,home,none,age,>=75,88,88,False,0.0113,0.0014,0.0,0.0339,0.0339,0.0112,0.0001
georgia,AF,georgia,home,mondrian,all,all,215,215,False,0.9507,0.0219,0.9245,0.9739,0.0493,0.933,0.0177
georgia,AF,georgia,home,mondrian,sex,male,131,131,False,0.9712,0.0178,0.9436,0.9924,0.0488,0.9579,0.0133
georgia,AF,georgia,home,mondrian,sex,female,84,84,False,0.9187,0.0306,0.8601,0.9664,0.1063,0.894,0.0247
georgia,AF,georgia,home,mondrian,age,<50,15,15,True,0.8783,0.0409,0.7247,1.0,0.2753,0.8497,0.0287
georgia,AF,georgia,home,mondrian,age,50-64,48,48,False,0.9318,0.0239,0.8638,0.99,0.1262,0.9131,0.0186
georgia,AF,georgia,home,mondrian,age,65-74,64,64,False,0.9401,0.0342,0.8894,0.9819,0.0925,0.9155,0.0246
georgia,AF,georgia,home,mondrian,age,>=75,88,88,False,0.9811,0.0109,0.9535,0.9987,0.0452,0.9707,0.0104
georgia,AF,cpsc,away,none,all,all,549,549,False,0.0068,0.0072,0.0028,0.0118,0.009,0.0059,0.0009
georgia,AF,cpsc,away,none,sex,male,319,319,False,0.0067,0.0063,0.0012,0.0144,0.0132,0.0058,0.0008
georgia,AF,cpsc,away,none,sex,female,230,230,False,0.007,0.0086,0.0015,0.0145,0.0129,0.0059,0.001
georgia,AF,cpsc,away,none,age,<50,31,31,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,AF,cpsc,away,none,age,50-64,112,112,False,0.0114,0.009,0.0009,0.0301,0.0292,0.0101,0.0012
georgia,AF,cpsc,away,none,age,65-74,130,130,False,0.004,0.0079,0.0001,0.0091,0.009,0.0034,0.0006
georgia,AF,cpsc,away,none,age,>=75,276,276,False,0.007,0.0077,0.0015,0.0139,0.0124,0.006,0.001
georgia,AF,cpsc,away,mondrian,all,all,549,549,False,0.9786,0.0124,0.9677,0.988,0.0203,0.9691,0.0094
georgia,AF,cpsc,away,mondrian,sex,male,319,319,False,0.9815,0.0102,0.9679,0.9925,0.0245,0.9739,0.0077
georgia,AF,cpsc,away,mondrian,sex,female,230,230,False,0.9745,0.0156,0.9562,0.9888,0.0326,0.9625,0.0119
georgia,AF,cpsc,away,mondrian,age,<50,31,31,False,0.9179,0.0224,0.8182,0.9963,0.1781,0.9002,0.0177
georgia,AF,cpsc,away,mondrian,age,50-64,112,112,False,0.9884,0.0094,0.9717,1.0,0.0283,0.9804,0.008
georgia,AF,cpsc,away,mondrian,age,65-74,130,130,False,0.9687,0.0113,0.9394,0.9923,0.0529,0.9592,0.0095
georgia,AF,cpsc,away,mondrian,age,>=75,276,276,False,0.986,0.0146,0.9747,0.9947,0.02,0.977,0.0091
georgia,LBBB,ptbxl,away,none,all,all,216,180,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,ptbxl,away,none,sex,male,122,100,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,ptbxl,away,none,sex,female,94,80,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,ptbxl,away,none,age,<50,10,10,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,ptbxl,away,none,age,50-64,69,53,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,ptbxl,away,none,age,65-74,60,52,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,ptbxl,away,none,age,>=75,77,65,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,ptbxl,away,mondrian,all,all,216,180,False,0.9776,0.011,0.9575,0.9935,0.036,0.9599,0.0177
georgia,LBBB,ptbxl,away,mondrian,sex,male,122,100,False,0.9631,0.0122,0.9258,0.9897,0.0639,0.9445,0.0186
georgia,LBBB,ptbxl,away,mondrian,sex,female,94,80,False,0.9965,0.0095,0.9918,0.9997,0.0078,0.9799,0.0166
georgia,LBBB,ptbxl,away,mondrian,age,<50,10,10,True,1.0,0.0,1.0,1.0,0.0,1.0,0.0
georgia,LBBB,ptbxl,away,mondrian,age,50-64,69,53,False,0.9836,0.0059,0.9507,1.0,0.0493,0.9737,0.0099
georgia,LBBB,ptbxl,away,mondrian,age,65-74,60,52,False,0.9607,0.017,0.9014,0.9979,0.0964,0.9336,0.0272
georgia,LBBB,ptbxl,away,mondrian,age,>=75,77,65,False,0.9825,0.0127,0.9532,0.9988,0.0456,0.9629,0.0197
georgia,LBBB,sph,away,none,all,all,23,21,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,sph,away,none,sex,male,10,9,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,sph,away,none,sex,female,13,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,sph,away,none,age,<50,1,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,sph,away,none,age,50-64,7,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,sph,away,none,age,65-74,6,6,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,sph,away,none,age,>=75,9,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,sph,away,mondrian,all,all,23,21,True,1.0,0.0,1.0,1.0,0.0,0.9985,0.0015
georgia,LBBB,sph,away,mondrian,sex,male,10,9,True,1.0,0.0,1.0,1.0,0.0,0.9995,0.0005
georgia,LBBB,sph,away,mondrian,sex,female,13,12,True,1.0,0.0,1.0,1.0,0.0,0.9977,0.0023
georgia,LBBB,sph,away,mondrian,age,<50,1,1,True,1.0,0.0,1.0,1.0,0.0,1.0,0.0
georgia,LBBB,sph,away,mondrian,age,50-64,7,7,True,1.0,0.0,1.0,1.0,0.0,0.9957,0.0043
georgia,LBBB,sph,away,mondrian,age,65-74,6,6,True,1.0,0.0,1.0,1.0,0.0,1.0,0.0
georgia,LBBB,sph,away,mondrian,age,>=75,9,7,True,1.0,0.0,1.0,1.0,0.0,0.9994,0.0006
georgia,LBBB,chapman_ningbo,away,none,all,all,81,81,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,chapman_ningbo,away,none,sex,male,46,46,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,chapman_ningbo,away,none,sex,female,35,35,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,chapman_ningbo,away,none,age,<50,7,7,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,chapman_ningbo,away,none,age,50-64,12,12,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,chapman_ningbo,away,none,age,65-74,18,18,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,chapman_ningbo,away,none,age,>=75,44,44,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,chapman_ningbo,away,mondrian,all,all,81,81,False,0.807,0.0636,0.7246,0.8813,0.1567,0.701,0.106
georgia,LBBB,chapman_ningbo,away,mondrian,sex,male,46,46,False,0.7489,0.0946,0.6309,0.8535,0.2226,0.5965,0.1524
georgia,LBBB,chapman_ningbo,away,mondrian,sex,female,35,35,False,0.8834,0.0257,0.7751,0.9691,0.194,0.8383,0.0451
georgia,LBBB,chapman_ningbo,away,mondrian,age,<50,7,7,True,0.9771,0.0525,0.9314,1.0,0.0686,0.885,0.0921
georgia,LBBB,chapman_ningbo,away,mondrian,age,50-64,12,12,True,0.8033,0.0747,0.5704,0.9775,0.4071,0.6779,0.1254
georgia,LBBB,chapman_ningbo,away,mondrian,age,65-74,18,18,True,0.8239,0.0662,0.6528,0.9722,0.3195,0.7356,0.0883
georgia,LBBB,chapman_ningbo,away,mondrian,age,>=75,44,44,False,0.7741,0.065,0.6543,0.8763,0.222,0.6639,0.1102
georgia,LBBB,georgia,home,none,all,all,90,90,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,georgia,home,none,sex,male,38,38,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,georgia,home,none,sex,female,52,52,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,georgia,home,none,age,<50,3,3,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,georgia,home,none,age,50-64,31,31,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,georgia,home,none,age,65-74,24,24,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,georgia,home,none,age,>=75,32,32,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,georgia,home,mondrian,all,all,90,90,False,0.9196,0.0378,0.8653,0.966,0.1007,0.8558,0.0638
georgia,LBBB,georgia,home,mondrian,sex,male,38,38,False,0.8509,0.0504,0.7349,0.9392,0.2043,0.7716,0.0793
georgia,LBBB,georgia,home,mondrian,sex,female,52,52,False,0.9698,0.0291,0.9226,0.9954,0.0728,0.9174,0.0524
georgia,LBBB,georgia,home,mondrian,age,<50,3,3,True,0.9117,0.2126,0.84,1.0,0.16,0.58,0.3317
georgia,LBBB,georgia,home,mondrian,age,50-64,31,31,False,0.8569,0.0349,0.731,0.9589,0.2279,0.7984,0.0585
georgia,LBBB,georgia,home,mondrian,age,65-74,24,24,True,0.9123,0.0206,0.7873,0.9969,0.2096,0.8777,0.0346
georgia,LBBB,georgia,home,mondrian,age,>=75,32,32,False,0.9866,0.0441,0.9747,0.9959,0.0212,0.9209,0.0656
georgia,LBBB,cpsc,away,none,all,all,113,113,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,cpsc,away,none,sex,male,61,61,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,cpsc,away,none,sex,female,52,52,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,cpsc,away,none,age,<50,4,4,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,cpsc,away,none,age,50-64,19,19,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,cpsc,away,none,age,65-74,35,35,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,cpsc,away,none,age,>=75,55,55,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0
georgia,LBBB,cpsc,away,mondrian,all,all,113,113,False,0.8712,0.0467,0.8143,0.9232,0.1089,0.7985,0.0727
georgia,LBBB,cpsc,away,mondrian,sex,male,61,61,False,0.8219,0.0486,0.7291,0.9072,0.1781,0.7506,0.0713
georgia,LBBB,cpsc,away,mondrian,sex,female,52,52,False,0.9291,0.0477,0.8655,0.9782,0.1127,0.8547,0.0744
georgia,LBBB,cpsc,away,mondrian,age,<50,4,4,True,0.7375,0.0783,0.2437,0.9938,0.75,0.61,0.1275
georgia,LBBB,cpsc,away,mondrian,age,50-64,19,19,True,0.8247,0.0432,0.6339,0.9708,0.3369,0.7655,0.0592
georgia,LBBB,cpsc,away,mondrian,age,65-74,35,35,False,0.9827,0.0461,0.9677,0.9954,0.0277,0.9147,0.068
georgia,LBBB,cpsc,away,mondrian,age,>=75,55,55,False,0.8261,0.0513,0.7272,0.9095,0.1823,0.7496,0.0765
georgia,RBBB,ptbxl,away,none,all,all,208,178,False,0.8337,0.0147,0.781,0.8856,0.1046,0.8314,0.0022
georgia,RBBB,ptbxl,away,none,sex,male,144,127,False,0.8373,0.0182,0.7785,0.8933,0.1148,0.8347,0.0026
georgia,RBBB,ptbxl,away,none,sex,female,64,51,False,0.8255,0.0096,0.702,0.9283,0.2263,0.8242,0.0013
georgia,RBBB,ptbxl,away,none,age,<50,10,7,True,0.9875,0.0332,0.9531,1.0,0.0469,0.9835,0.004
georgia,RBBB,ptbxl,away,none,age,50-64,42,37,False,0.8812,0.0024,0.7695,0.9756,0.2061,0.881,0.0002
georgia,RBBB,ptbxl,away,none,age,65-74,67,58,False,0.8011,0.0298,0.6803,0.9034,0.2231,0.7972,0.004
georgia,RBBB,ptbxl,away,none,age,>=75,89,76,False,0.8185,0.0125,0.7353,0.8924,0.1571,0.8168,0.0017
georgia,RBBB,ptbxl,away,mondrian,all,all,208,178,False,0.9608,0.0287,0.9391,0.98,0.0409,0.9392,0.0216
georgia,RBBB,ptbxl,away,mondrian,sex,male,144,127,False,0.9589,0.0271,0.9309,0.9823,0.0514,0.9385,0.0204
georgia,RBBB,ptbxl,away,mondrian,sex,female,64,51,False,0.965,0.0328,0.9316,0.9916,0.06,0.9405,0.0245
georgia,RBBB,ptbxl,away,mondrian,age,<50,10,7,True,1.0,0.0,1.0,1.0,0.0,1.0,0.0
georgia,RBBB,ptbxl,away,mondrian,age,50-64,42,37,False,0.9838,0.0217,0.9564,0.9999,0.0435,0.9675,0.0163
georgia,RBBB,ptbxl,away,mondrian,age,65-74,67,58,False,0.9584,0.0181,0.9082,0.994,0.0858,0.9454,0.0129
georgia,RBBB,ptbxl,away,mondrian,age,>=75,89,76,False,0.9474,0.0461,0.9139,0.9768,0.063,0.9142,0.0331
georgia,RBBB,sph,away,none,all,all,219,202,False,0.8507,0.0094,0.802,0.8967,0.0947,0.8495,0.0012
georgia,RBBB,sph,away,none,sex,male,164,150,False,0.8297,0.0068,0.7691,0.8925,0.1234,0.8293,0.0004
georgia,RBBB,sph,away,none,sex,female,55,52,False,0.9134,0.0225,0.8423,0.9746,0.1324,0.9099,0.0035
georgia,RBBB,sph,away,none,age,<50,39,38,False,0.6923,0.0,0.5385,0.825,0.2865,0.6923,0.0
georgia,RBBB,sph,away,none,age,50-64,64,59,False,0.9036,0.008,0.8295,0.9668,0.1373,0.903,0.0006
georgia,RBBB,sph,away,none,age,65-74,64,59,False,0.8588,0.0072,0.763,0.9373,0.1743,0.8583,0.0005
georgia,RBBB,sph,away,none,age,>=75,52,46,False,0.8944,0.0247,0.799,0.976,0.177,0.8909,0.0036
georgia,RBBB,sph,away,mondrian,all,all,219,202,False,0.9099,0.0259,0.8706,0.9447,0.0742,0.8926,0.0173
georgia,RBBB,sph,away,mondrian,sex,male,164,150,False,0.8952,0.0319,0.8486,0.9362,0.0876,0.8741,0.0212
georgia,RBBB,sph,away,mondrian,sex,female,55,52,False,0.9536,0.0101,0.8985,0.9994,0.1009,0.9479,0.0057
georgia,RBBB,sph,away,mondrian,age,<50,39,38,False,0.8003,0.0599,0.6774,0.9077,0.2303,0.7618,0.0385
georgia,RBBB,sph,away,mondrian,age,50-64,64,59,False,0.935,0.0231,0.8775,0.9841,0.1066,0.9229,0.0121
georgia,RBBB,sph,away,mondrian,age,65-74,64,59,False,0.9091,0.0207,0.8243,0.9755,0.1512,0.8971,0.012
georgia,RBBB,sph,away,mondrian,age,>=75,52,46,False,0.9622,0.0168,0.907,1.0,0.093,0.9479,0.0143
georgia,RBBB,chapman_ningbo,away,none,all,all,329,329,False,0.7934,0.0116,0.7502,0.8375,0.0873,0.7919,0.0015
georgia,RBBB,chapman_ningbo,away,none,sex,male,235,235,False,0.7854,0.0125,0.7329,0.8376,0.1046,0.7839,0.0015
georgia,RBBB,chapman_ningbo,away,none,sex,female,94,94,False,0.8133,0.0103,0.7298,0.8854,0.1557,0.8118,0.0015
georgia,RBBB,chapman_ningbo,away,none,age,<50,32,32,False,0.8125,0.0,0.6562,0.9375,0.2812,0.8125,0.0
georgia,RBBB,chapman_ningbo,away,none,age,50-64,52,52,False,0.7588,0.0236,0.6417,0.8639,0.2222,0.7561,0.0028
georgia,RBBB,chapman_ningbo,away,none,age,65-74,87,87,False,0.8039,0.0166,0.7148,0.8824,0.1676,0.8019,0.002
georgia,RBBB,chapman_ningbo,away,none,age,>=75,158,158,False,0.7951,0.0084,0.7364,0.8558,0.1194,0.794,0.0011
georgia,RBBB,chapman_ningbo,away,mondrian,all,all,329,329,False,0.9292,0.0305,0.9046,0.9527,0.048,0.9065,0.0227
georgia,RBBB,chapman_ningbo,away,mondrian,sex,male,235,235,False,0.9266,0.0303,0.8962,0.9534,0.0572,0.904,0.0225
georgia,RBBB,chapman_ningbo,away,mondrian,sex,female,94,94,False,0.9359,0.032,0.8909,0.9718,0.0809,0.9127,0.0232
georgia,RBBB,chapman_ningbo,away,mondrian,age,<50,32,32,False,0.8834,0.0362,0.7762,0.9744,0.1982,0.8589,0.0245
georgia,RBBB,chapman_ningbo,away,mondrian,age,50-64,52,52,False,0.9418,0.0204,0.8788,0.9929,0.1141,0.9294,0.0124
georgia,RBBB,chapman_ningbo,away,mondrian,age,65-74,87,87,False,0.9446,0.0188,0.8962,0.9824,0.0862,0.9337,0.0109
georgia,RBBB,chapman_ningbo,away,mondrian,age,>=75,158,158,False,0.9259,0.0415,0.8895,0.9572,0.0677,0.8936,0.0322
georgia,RBBB,georgia,home,none,all,all,214,214,False,0.6827,0.0197,0.622,0.7401,0.118,0.6798,0.003
georgia,RBBB,georgia,home,none,sex,male,141,141,False,0.6745,0.0154,0.5964,0.7494,0.153,0.6724,0.0022
georgia,RBBB,georgia,home,none,sex,female,73,73,False,0.6986,0.0304,0.5954,0.7963,0.2009,0.694,0.0045
georgia,RBBB,georgia,home,none,age,<50,37,37,False,0.5004,0.0231,0.3469,0.6552,0.3083,0.498,0.0024
georgia,RBBB,georgia,home,none,age,50-64,53,53,False,0.587,0.0199,0.4561,0.7125,0.2563,0.5838,0.0032
georgia,RBBB,georgia,home,none,age,65-74,57,57,False,0.7605,0.0136,0.6459,0.8591,0.2133,0.759,0.0015
georgia,RBBB,georgia,home,none,age,>=75,63,63,False,0.8003,0.0226,0.7024,0.887,0.1846,0.7971,0.0032
georgia,RBBB,georgia,home,mondrian,all,all,214,214,False,0.8573,0.0281,0.8119,0.8979,0.086,0.8388,0.0185
georgia,RBBB,georgia,home,mondrian,sex,male,141,141,False,0.8519,0.0268,0.7979,0.9023,0.1044,0.834,0.0179
georgia,RBBB,georgia,home,mondrian,sex,female,73,73,False,0.8677,0.0311,0.794,0.9365,0.1426,0.8479,0.0197
georgia,RBBB,georgia,home,mondrian,age,<50,37,37,False,0.7718,0.0514,0.6377,0.8937,0.256,0.7366,0.0351
georgia,RBBB,georgia,home,mondrian,age,50-64,53,53,False,0.7275,0.0481,0.6173,0.8331,0.2158,0.6997,0.0277
georgia,RBBB,georgia,home,mondrian,age,65-74,57,57,False,0.8833,0.0292,0.7937,0.9563,0.1626,0.8631,0.0203
georgia,RBBB,georgia,home,mondrian,age,>=75,63,63,False,0.984,0.0011,0.9522,1.0,0.0478,0.9836,0.0005
georgia,RBBB,cpsc,away,none,all,all,774,774,False,0.6381,0.0092,0.6051,0.6706,0.0655,0.6367,0.0013
georgia,RBBB,cpsc,away,none,sex,male,503,503,False,0.6267,0.0112,0.586,0.668,0.0819,0.6251,0.0016
georgia,RBBB,cpsc,away,none,sex,female,271,271,False,0.6592,0.0063,0.6011,0.7124,0.1113,0.6584,0.0008
georgia,RBBB,cpsc,away,none,age,<50,153,153,False,0.4207,0.0062,0.3456,0.4996,0.154,0.4199,0.0008
georgia,RBBB,cpsc,away,none,age,50-64,192,192,False,0.6026,0.0099,0.5311,0.6681,0.137,0.6014,0.0013
georgia,RBBB,cpsc,away,none,age,65-74,200,200,False,0.6781,0.012,0.616,0.7391,0.123,0.6763,0.0017
georgia,RBBB,cpsc,away,none,age,>=75,228,228,False,0.7816,0.0103,0.7293,0.8315,0.1022,0.7801,0.0015
georgia,RBBB,cpsc,away,mondrian,all,all,774,774,False,0.7236,0.033,0.6934,0.7546,0.0612,0.7035,0.0202
georgia,RBBB,cpsc,away,mondrian,sex,male,503,503,False,0.7025,0.036,0.6649,0.7406,0.0757,0.6818,0.0207
georgia,RBBB,cpsc,away,mondrian,sex,female,271,271,False,0.7628,0.0285,0.7126,0.8104,0.0978,0.7436,0.0192
georgia,RBBB,cpsc,away,mondrian,age,<50,153,153,False,0.4822,0.057,0.407,0.5544,0.1474,0.4518,0.0304
georgia,RBBB,cpsc,away,mondrian,age,50-64,192,192,False,0.6804,0.04,0.6172,0.7412,0.124,0.6551,0.0253
georgia,RBBB,cpsc,away,mondrian,age,65-74,200,200,False,0.7863,0.0269,0.7303,0.8362,0.106,0.7695,0.0168
georgia,RBBB,cpsc,away,mondrian,age,>=75,228,228,False,0.8667,0.0171,0.8226,0.9068,0.0842,0.8561,0.0106
georgia,IAVB,ptbxl,away,none,all,all,385,340,False,0.6364,0.0253,0.5864,0.687,0.1006,0.6337,0.0027
georgia,IAVB,ptbxl,away,none,sex,male,213,189,False,0.6701,0.0234,0.6007,0.7355,0.1348,0.6677,0.0024
georgia,IAVB,ptbxl,away,none,sex,female,172,151,False,0.5947,0.0281,0.5172,0.6673,0.1501,0.5915,0.0031
georgia,IAVB,ptbxl,away,none,age,<50,26,25,False,0.5008,0.0225,0.307,0.7116,0.4047,0.4992,0.0015
georgia,IAVB,ptbxl,away,none,age,50-64,70,60,False,0.5904,0.0273,0.4599,0.7192,0.2593,0.5881,0.0023
georgia,IAVB,ptbxl,away,none,age,65-74,109,98,False,0.7282,0.0196,0.6414,0.811,0.1696,0.7262,0.002
georgia,IAVB,ptbxl,away,none,age,>=75,180,158,False,0.6183,0.0314,0.5472,0.6882,0.141,0.6148,0.0036
georgia,IAVB,ptbxl,away,mondrian,all,all,385,340,False,0.9134,0.0147,0.8832,0.9417,0.0585,0.9034,0.01
georgia,IAVB,ptbxl,away,mondrian,sex,male,213,189,False,0.9143,0.0147,0.873,0.9478,0.0748,0.9054,0.009
georgia,IAVB,ptbxl,away,mondrian,sex,female,172,151,False,0.9122,0.0151,0.8638,0.9562,0.0924,0.9009,0.0114
georgia,IAVB,ptbxl,away,mondrian,age,<50,26,25,False,0.8779,0.0147,0.7586,0.993,0.2344,0.8667,0.0112
georgia,IAVB,ptbxl,away,mondrian,age,50-64,70,60,False,0.9231,0.0148,0.8416,0.9843,0.1428,0.9129,0.0103
georgia,IAVB,ptbxl,away,mondrian,age,65-74,109,98,False,0.9395,0.0133,0.8963,0.9772,0.0809,0.9313,0.0082
georgia,IAVB,ptbxl,away,mondrian,age,>=75,180,158,False,0.8989,0.0164,0.8496,0.9417,0.0921,0.888,0.0109
georgia,IAVB,sph,away,none,all,all,67,67,False,0.7136,0.0189,0.6063,0.8125,0.2063,0.7115,0.0021
georgia,IAVB,sph,away,none,sex,male,49,49,False,0.6899,0.0254,0.5568,0.8124,0.2555,0.687,0.0029
georgia,IAVB,sph,away,none,sex,female,18,18,True,0.7781,0.0039,0.5564,0.9444,0.3881,0.7781,0.0
georgia,IAVB,sph,away,none,age,<50,10,10,True,0.8005,0.0071,0.502,1.0,0.498,0.8005,0.0
georgia,IAVB,sph,away,none,age,50-64,13,13,True,0.6785,0.0755,0.4384,0.9023,0.4639,0.6692,0.0092
georgia,IAVB,sph,away,none,age,65-74,19,19,True,0.7905,0.0074,0.5821,0.9484,0.3663,0.7903,0.0003
georgia,IAVB,sph,away,none,age,>=75,25,25,False,0.6386,0.0129,0.4756,0.8012,0.3256,0.638,0.0006
georgia,IAVB,sph,away,mondrian,all,all,67,67,False,0.949,0.0152,0.8959,0.9921,0.0962,0.9395,0.0096
georgia,IAVB,sph,away,mondrian,sex,male,49,49,False,0.9561,0.0126,0.892,0.9999,0.1079,0.9481,0.0081
georgia,IAVB,sph,away,mondrian,sex,female,18,18,True,0.9297,0.0246,0.8039,1.0,0.1961,0.9161,0.0136
georgia,IAVB,sph,away,mondrian,age,<50,10,10,True,1.0,0.0,1.0,1.0,0.0,1.0,0.0
georgia,IAVB,sph,away,mondrian,age,50-64,13,13,True,0.9231,0.0,0.7692,1.0,0.2308,0.9231,0.0
georgia,IAVB,sph,away,mondrian,age,65-74,19,19,True,0.9397,0.0318,0.8471,1.0,0.1529,0.9213,0.0184
georgia,IAVB,sph,away,mondrian,age,>=75,25,25,False,0.9492,0.0182,0.8586,1.0,0.1414,0.9376,0.0116
georgia,IAVB,chapman_ningbo,away,none,all,all,229,229,False,0.5809,0.0279,0.5186,0.6427,0.1241,0.5783,0.0027
georgia,IAVB,chapman_ningbo,away,none,sex,male,174,174,False,0.5885,0.0296,0.5191,0.658,0.1389,0.5855,0.003
georgia,IAVB,chapman_ningbo,away,none,sex,female,55,55,False,0.5569,0.0257,0.4296,0.679,0.2494,0.5553,0.0016
georgia,IAVB,chapman_ningbo,away,none,age,<50,17,17,True,0.5082,0.0425,0.2815,0.7377,0.4562,0.5032,0.005
georgia,IAVB,chapman_ningbo,away,none,age,50-64,54,54,False,0.8059,0.0333,0.7023,0.9019,0.1996,0.8042,0.0018
georgia,IAVB,chapman_ningbo,away,none,age,65-74,59,59,False,0.6435,0.0325,0.5189,0.7616,0.2428,0.6401,0.0034
georgia,IAVB,chapman_ningbo,away,none,age,>=75,99,99,False,0.4334,0.0248,0.3421,0.5331,0.191,0.4311,0.0024
georgia,IAVB,chapman_ningbo,away,mondrian,all,all,229,229,False,0.8742,0.014,0.8316,0.9148,0.0832,0.8649,0.0093
georgia,IAVB,chapman_ningbo,away,mondrian,sex,male,174,174,False,0.9077,0.0129,0.864,0.9451,0.0811,0.8989,0.0088
georgia,IAVB,chapman_ningbo,away,mondrian,sex,female,55,55,False,0.7684,0.0197,0.6593,0.8789,0.2196,0.7575,0.0108
georgia,IAVB,chapman_ningbo,away,mondrian,age,<50,17,17,True,0.7453,0.0277,0.5294,0.9218,0.3924,0.73,0.0153
georgia,IAVB,chapman_ningbo,away,mondrian,age,50-64,54,54,False,0.962,0.0076,0.9067,1.0,0.0933,0.9585,0.0035
georgia,IAVB,chapman_ningbo,away,mondrian,age,65-74,59,59,False,0.884,0.0093,0.8002,0.9512,0.1509,0.8804,0.0036
georgia,IAVB,chapman_ningbo,away,mondrian,age,>=75,99,99,False,0.8426,0.022,0.7713,0.9064,0.1351,0.8278,0.0148
georgia,IAVB,georgia,home,none,all,all,314,314,False,0.6684,0.0223,0.6155,0.7203,0.1049,0.6658,0.0026
georgia,IAVB,georgia,home,none,sex,male,211,211,False,0.6741,0.0254,0.6118,0.7399,0.1282,0.6711,0.003
georgia,IAVB,georgia,home,none,sex,female,103,103,False,0.6566,0.0167,0.5642,0.746,0.1819,0.6549,0.0017
georgia,IAVB,georgia,home,none,age,<50,26,26,False,0.6442,0.018,0.4523,0.8262,0.3739,0.6427,0.0015
georgia,IAVB,georgia,home,none,age,50-64,85,85,False,0.6856,0.0301,0.5928,0.7804,0.1876,0.6812,0.0045
georgia,IAVB,georgia,home,none,age,65-74,88,88,False,0.7556,0.018,0.6649,0.841,0.1761,0.7539,0.0016
georgia,IAVB,georgia,home,none,age,>=75,114,114,False,0.5996,0.0259,0.5091,0.689,0.1799,0.5974,0.0021
georgia,IAVB,georgia,home,mondrian,all,all,314,314,False,0.9187,0.0143,0.8887,0.9456,0.0569,0.9082,0.0105
georgia,IAVB,georgia,home,mondrian,sex,male,211,211,False,0.9268,0.015,0.8919,0.9591,0.0672,0.9166,0.0101
georgia,IAVB,georgia,home,mondrian,sex,female,103,103,False,0.9021,0.0145,0.843,0.9548,0.1118,0.8908,0.0113
